tod,timestamp,Run,Interval,Xfersize,Threads,Reqrate,Rate,Rate_std,Rate_max,Resp,Resp_std,Resp_max,MB/sec,MB_read,MB_write,Read_rate,Read_rate_std,Read_rate_max,Read_resp,Read_resp_std,Read_resp_max,Write_rate,Write_rate_std,Write_rate_max,Write_resp,Write_resp_std,Write_resp_max,Mkdir_rate,Mkdir_rate_std,Mkdir_rate_max,Mkdir_resp,Mkdir_resp_std,Mkdir_resp_max,Rmdir_rate,Rmdir_rate_std,Rmdir_rate_max,Rmdir_resp,Rmdir_resp_std,Rmdir_resp_max,Create_rate,Create_rate_std,Create_rate_max,Create_resp,Create_resp_std,Create_resp_max,Open_rate,Open_rate_std,Open_rate_max,Open_resp,Open_resp_std,Open_resp_max,Close_rate,Close_rate_std,Close_rate_max,Close_resp,Close_resp_std,Close_resp_max,Delete_rate,Delete_rate_std,Delete_rate_max,Delete_resp,Delete_resp_std,Delete_resp_max,Getattr_rate,Getattr_rate_std,Getattr_rate_max,Getattr_resp,Getattr_resp_std,Getattr_resp_max,Setattr_rate,Setattr_rate_std,Setattr_rate_max,Setattr_resp,Setattr_resp_std,Setattr_resp_max,Access_rate,Access_rate_std,Access_rate_max,Access_resp,Access_resp_std,Access_resp_max,Compratio,Dedupratio,cpu_used,cpu_user,cpu_kernel,cpu_wait,cpu_idle
13:59:04.006,12/05/2024-13:59:04-GMT,rd1,673,105460297,n/a,9999988,14,n/a,n/a,7485.0366,n/a,n/a,1408.0469,1408,0.0469,11,0,0,9526.3813,9324.6277,42072.828,3,0,0,0.106,0.0361,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0354,0.0121,264.711,11,0,0,0.0127,0.0048,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,2.148,0.6638,1.4842,0,0
13:59:05.005,12/05/2024-13:59:05-GMT,rd1,674,105462637,n/a,9999988,14,n/a,n/a,11433.4783,n/a,n/a,1408.0781,1408,0.0781,11,0,0,14551.6825,10042.5871,42072.828,3,0,0,0.063,0.0533,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0365,0.0116,264.711,11,0,0,0.0123,0.0025,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4846,0.0625,0.4221,0,0
13:59:06.005,12/05/2024-13:59:06-GMT,rd1,675,97632256,n/a,9999988,11,n/a,n/a,9013.3528,n/a,n/a,1024.2031,1024,0.2031,8,0,0,12393.307,8859.2491,42072.828,3,0,0,0.1417,0.0617,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0399,0.0206,264.711,8,0,0,0.0096,0.0023,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6403,0.0391,0.6012,0,0
13:59:07.005,12/05/2024-13:59:07-GMT,rd1,676,116335138,n/a,9999988,15,n/a,n/a,8289.5122,n/a,n/a,1664.1875,1664,0.1875,13,0,0,9564.7987,7830.5699,42072.828,2,0,0,0.15,0.0721,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.0366,0.0153,264.711,13,0,0,0.011,0.0042,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5781,0.0156,0.5625,0,0
13:59:08.005,12/05/2024-13:59:08-GMT,rd1,677,134217728,n/a,9999988,6,n/a,n/a,11112.1317,n/a,n/a,768,768,0,6,0,0,11112.1317,4390.1403,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0413,0.0153,264.711,6,0,0,0.038,0.0603,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5865,0.0156,0.5708,0,0
13:59:09.005,12/05/2024-13:59:09-GMT,rd1,678,123033600,n/a,9999988,12,n/a,n/a,8493.6118,n/a,n/a,1408.0078,1408,0.0078,11,0,0,9265.7517,8962.5466,42072.828,1,0,0,0.072,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0374,0.0148,264.711,11,0,0,0.0121,0.0044,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6406,0.0391,0.6015,0,0
13:59:10.005,12/05/2024-13:59:10-GMT,rd1,679,105466733,n/a,9999988,14,n/a,n/a,13502.6863,n/a,n/a,1408.1328,1408,0.1328,11,0,0,17185.1935,8085.8346,42072.828,3,0,0,0.16,0.1064,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0368,0.0108,264.711,11,0,0,0.0127,0.0041,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.3988,0.0313,0.3675,0,0
13:59:11.005,12/05/2024-13:59:11-GMT,rd1,680,119319210,n/a,9999988,9,n/a,n/a,10166.4144,n/a,n/a,1024.125,1024,0.125,8,0,0,11437.1941,8164.4968,42072.828,1,0,0,0.177,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0409,0.0172,264.711,8,0,0,0.0113,0.0027,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4374,0.0234,0.414,0,0
13:59:12.005,12/05/2024-13:59:12-GMT,rd1,681,134217728,n/a,9999988,12,n/a,n/a,7491.4464,n/a,n/a,1536,1536,0,12,0,0,7491.4464,9459.7889,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.03,0.0124,264.711,12,0,0,0.0088,0.0025,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.0389,0.0078,1.0311,0,0
13:59:13.005,12/05/2024-13:59:13-GMT,rd1,682,123033600,n/a,9999988,12,n/a,n/a,11167.5081,n/a,n/a,1408.0078,1408,0.0078,11,0,0,12182.7301,8848.9178,42072.828,1,0,0,0.066,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0336,0.0085,264.711,11,0,0,0.0102,0.0033,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.68,0.0156,0.6644,0,0
13:59:14.006,12/05/2024-13:59:14-GMT,rd1,683,134217728,n/a,9999988,5,n/a,n/a,8093.918,n/a,n/a,640,640,0,5,0,0,8093.918,7816.3664,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0338,0.0066,264.711,5,0,0,0.0108,0.0034,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5078,0.0235,0.4843,0,0
13:59:15.006,12/05/2024-13:59:15-GMT,rd1,684,134217728,n/a,9999988,7,n/a,n/a,7698.7694,n/a,n/a,896,896,0,7,0,0,7698.7694,3716.4373,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.035,0.0037,264.711,7,0,0,0.0123,0.0013,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7264,0.125,0.6015,0,0
13:59:16.027,12/05/2024-13:59:16-GMT,rd1,685,119319210,n/a,9999988,9,n/a,n/a,11600.1581,n/a,n/a,1024.125,1024,0.125,8,0,0,13050.1356,6605.8593,42072.828,1,0,0,0.338,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0338,0.0075,264.711,8,0,0,0.0111,0.0016,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8337,0.1988,0.6349,0,0
13:59:17.006,12/05/2024-13:59:17-GMT,rd1,686,134217728,n/a,9999988,10,n/a,n/a,9746.833,n/a,n/a,1280,1280,0,10,0,0,9746.833,5786.7682,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.033,0.0065,264.711,10,0,0,0.0105,0.0014,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.535,0.0239,0.5111,0,0
13:59:18.005,12/05/2024-13:59:18-GMT,rd1,687,116323669,n/a,9999988,15,n/a,n/a,11893.3265,n/a,n/a,1664.0234,1664,0.0234,13,0,0,13723.0609,9919.5415,42072.828,2,0,0,0.0525,0.0247,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.0349,0.0106,264.711,13,0,0,0.0105,0.0023,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5707,0.0157,0.5549,0,0
13:59:19.005,12/05/2024-13:59:19-GMT,rd1,688,107387289,n/a,9999988,5,n/a,n/a,7962.9606,n/a,n/a,512.0625,512,0.0625,4,0,0,9953.6678,8114.697,42072.828,1,0,0,0.132,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0383,0.0126,264.711,4,0,0,0.0133,0.0035,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6876,0.0156,0.672,0,0
13:59:20.005,12/05/2024-13:59:20-GMT,rd1,689,134217728,n/a,9999988,7,n/a,n/a,9652.8554,n/a,n/a,896,896,0,7,0,0,9652.8554,10299.4924,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0341,0.0095,264.711,7,0,0,0.012,0.0014,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7584,0.0234,0.7349,0,0
13:59:21.005,12/05/2024-13:59:21-GMT,rd1,690,120797593,n/a,9999988,10,n/a,n/a,10073.9946,n/a,n/a,1152.0156,1152,0.0156,9,0,0,11193.3183,7972.284,42072.828,1,0,0,0.081,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0342,0.0124,264.711,9,0,0,0.0108,0.0031,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.3984,0.0156,0.3828,0,0
13:59:22.006,12/05/2024-13:59:22-GMT,rd1,691,100665344,n/a,9999988,4,n/a,n/a,10816.8388,n/a,n/a,384.0078,384,0.0078,3,0,0,14422.4303,2038.1105,42072.828,1,0,0,0.064,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0473,0.0133,264.711,3,0,0,0.0133,0.0025,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4998,0.0235,0.4763,0,0
13:59:23.005,12/05/2024-13:59:23-GMT,rd1,692,134217728,n/a,9999988,6,n/a,n/a,11669.6495,n/a,n/a,768,768,0,6,0,0,11669.6495,3835.1068,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.064,0.036,264.711,6,0,0,0.0132,0.0017,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.344,0.0156,0.3284,0,0
13:59:24.005,12/05/2024-13:59:24-GMT,rd1,693,122022074,n/a,9999988,11,n/a,n/a,9286.7098,n/a,n/a,1280.0625,1280,0.0625,10,0,0,10215.3624,9473.352,42072.828,1,0,0,0.184,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0367,0.0105,264.711,10,0,0,0.0114,0.0036,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6484,0.0234,0.625,0,0
13:59:25.006,12/05/2024-13:59:25-GMT,rd1,694,134217728,n/a,9999988,9,n/a,n/a,13454.1978,n/a,n/a,1152,1152,0,9,0,0,13454.1978,6779.0508,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0333,0.0055,264.711,9,0,0,0.0184,0.0157,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7734,0.1016,0.6718,0,0
13:59:26.005,12/05/2024-13:59:26-GMT,rd1,695,117449728,n/a,9999988,16,n/a,n/a,11857.8104,n/a,n/a,1792.1406,1792,0.1406,14,0,0,13551.7624,9764.3757,42072.828,2,0,0,0.146,0.1047,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0353,0.0116,264.711,14,0,0,0.0114,0.0038,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.0478,0.1017,0.9461,0,0
13:59:27.005,12/05/2024-13:59:27-GMT,rd1,696,115062491,n/a,9999988,7,n/a,n/a,5072.4344,n/a,n/a,768.125,768,0.125,6,0,0,5917.808,6623.3826,42072.828,1,0,0,0.193,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0297,0.0093,264.711,6,0,0,0.0097,0.0027,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.9841,0.0156,0.9685,0,0
13:59:28.005,12/05/2024-13:59:28-GMT,rd1,697,103729710,n/a,9999988,22,n/a,n/a,8110.9449,n/a,n/a,2176.3359,2176,0.3359,17,0,0,10496.4768,8770.5855,42072.828,5,0,0,0.1364,0.0497,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0.0324,0.0111,264.711,17,0,0,0.0145,0.0128,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.2982,0.0234,1.2748,0,0
13:59:29.006,12/05/2024-13:59:29-GMT,rd1,698,109832378,n/a,9999988,11,n/a,n/a,7737.8585,n/a,n/a,1152.1875,1152,0.1875,9,0,0,9457.3344,9607.0784,42072.828,2,0,0,0.2165,0.1209,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.032,0.0088,264.711,9,0,0,0.0101,0.003,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5153,0.0157,0.4996,0,0
13:59:30.006,12/05/2024-13:59:30-GMT,rd1,699,120797593,n/a,9999988,10,n/a,n/a,7067.7707,n/a,n/a,1152.0156,1152,0.0156,9,0,0,7853.0707,5724.7086,42072.828,1,0,0,0.071,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0368,0.0122,264.711,9,0,0,0.0126,0.0045,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5937,0.0312,0.5625,0,0
13:59:31.006,12/05/2024-13:59:31-GMT,rd1,700,134217728,n/a,9999988,12,n/a,n/a,13101.2807,n/a,n/a,1536,1536,0,12,0,0,13101.2807,7411.8633,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0324,0.0078,264.711,12,0,0,0.0129,0.0065,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5391,0.0234,0.5157,0,0
13:59:32.005,12/05/2024-13:59:32-GMT,rd1,701,134217728,n/a,9999988,5,n/a,n/a,8403.7552,n/a,n/a,640,640,0,5,0,0,8403.7552,9748.9316,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0324,0.0068,264.711,5,0,0,0.0124,0.0052,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6098,0.0157,0.5941,0,0
13:59:33.005,12/05/2024-13:59:33-GMT,rd1,702,95889700,n/a,9999988,7,n/a,n/a,8870.711,n/a,n/a,640.1328,640,0.1328,5,0,0,12418.945,8977.1737,42072.828,2,0,0,0.126,0.1061,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0344,0.0074,264.711,5,0,0,0.0162,0.0125,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.641,0.0703,0.5707,0,0
13:59:34.005,12/05/2024-13:59:34-GMT,rd1,703,111859029,n/a,9999988,6,n/a,n/a,13753.7568,n/a,n/a,640.0625,640,0.0625,5,0,0,16504.4526,10045.1543,42072.828,1,0,0,0.278,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0378,0.0079,264.711,5,0,0,0.0116,0.0024,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.57,0.0312,0.5388,0,0
13:59:35.006,12/05/2024-13:59:35-GMT,rd1,704,100673536,n/a,9999988,16,n/a,n/a,4926.5331,n/a,n/a,1536.1562,1536,0.1563,12,0,0,6568.6808,6962.5784,42072.828,4,0,0,0.0903,0.0567,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0286,0.0078,264.711,12,0,0,0.0122,0.007,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.0154,0.0703,0.9451,0,0
13:59:36.005,12/05/2024-13:59:36-GMT,rd1,705,89502151,n/a,9999988,9,n/a,n/a,11269.8569,n/a,n/a,768.2031,768,0.2031,6,0,0,16904.7302,8852.3124,42072.828,3,0,0,0.1103,0.0772,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0373,0.0085,264.711,6,0,0,0.0133,0.0055,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.0476,0.4847,0.5629,0,0
13:59:37.005,12/05/2024-13:59:37-GMT,rd1,706,117456896,n/a,9999988,8,n/a,n/a,11052.4839,n/a,n/a,896.125,896,0.125,7,0,0,12631.3807,10750.1945,42072.828,1,0,0,0.206,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0394,0.025,264.711,7,0,0,0.0113,0.0026,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.516,0.0313,0.4846,0,0
13:59:38.005,12/05/2024-13:59:38-GMT,rd1,707,109057024,n/a,9999988,16,n/a,n/a,9999.1796,n/a,n/a,1664.0781,1664,0.0781,13,0,0,12306.6619,9782.567,42072.828,3,0,0,0.0897,0.034,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.029,0.0063,264.711,13,0,0,0.0101,0.0018,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.8044,0.1562,0.6483,0,0
13:59:39.005,12/05/2024-13:59:39-GMT,rd1,708,122022074,n/a,9999988,11,n/a,n/a,10761.6044,n/a,n/a,1280.0625,1280,0.0625,10,0,0,11837.7528,9571.1992,42072.828,1,0,0,0.12,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0366,0.0073,264.711,10,0,0,0.0109,0.0019,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7499,0.0547,0.6952,0,0
13:59:40.005,12/05/2024-13:59:40-GMT,rd1,709,126323531,n/a,9999988,17,n/a,n/a,10023.1419,n/a,n/a,2048.0156,2048,0.0156,16,0,0,10649.5767,9291.2424,42072.828,1,0,0,0.186,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.028,0.0091,264.711,16,0,0,0.0103,0.0029,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6724,0.0391,0.6332,0,0
13:59:41.005,12/05/2024-13:59:41-GMT,rd1,710,134217728,n/a,9999988,8,n/a,n/a,12302.5594,n/a,n/a,1024,1024,0,8,0,0,12302.5594,8645.6432,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0334,0.009,264.711,8,0,0,0.0116,0.0024,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6796,0.039,0.6406,0,0
13:59:42.005,12/05/2024-13:59:42-GMT,rd1,711,134217728,n/a,9999988,5,n/a,n/a,18420.4572,n/a,n/a,640,640,0,5,0,0,18420.4572,9884.003,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0376,0.0118,264.711,5,0,0,0.0106,0.0009,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6255,0.0157,0.6098,0,0
13:59:43.009,12/05/2024-13:59:43-GMT,rd1,712,103255748,n/a,9999988,13,n/a,n/a,11517.3395,n/a,n/a,1280.1406,1280,0.1406,10,0,0,14972.5009,10882.639,42072.828,3,0,0,0.1347,0.0982,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0397,0.0127,264.711,10,0,0,0.0153,0.0071,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,1.1694,0.0156,1.1539,0,0
13:59:44.006,12/05/2024-13:59:44-GMT,rd1,713,115062491,n/a,9999988,7,n/a,n/a,7283.7453,n/a,n/a,768.125,768,0.125,6,0,0,8497.6643,7557.8056,42072.828,1,0,0,0.231,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0338,0.0064,264.711,6,0,0,0.0133,0.0044,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4537,0.0234,0.4302,0,0
13:59:45.006,12/05/2024-13:59:45-GMT,rd1,714,134217728,n/a,9999988,2,n/a,n/a,11274.9725,n/a,n/a,256,256,0,2,0,0,11274.9725,5671.9064,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0535,0.0078,264.711,2,0,0,0.0145,0.0021,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.3909,0.0235,0.3674,0,0
13:59:46.006,12/05/2024-13:59:46-GMT,rd1,715,85420218,n/a,9999988,11,n/a,n/a,7421.6895,n/a,n/a,896.0938,896,0.0938,7,0,0,11662.6019,7235.8564,42072.828,4,0,0,0.093,0.0354,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.038,0.0087,264.711,7,0,0,0.0151,0.0029,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4841,0.0234,0.4607,0,0
13:59:47.006,12/05/2024-13:59:47-GMT,rd1,716,134217728,n/a,9999988,9,n/a,n/a,9645.2094,n/a,n/a,1152,1152,0,9,0,0,9645.2094,6933.7244,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0377,0.0121,264.711,9,0,0,0.0149,0.0064,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4614,0.0156,0.4458,0,0
13:59:48.006,12/05/2024-13:59:48-GMT,rd1,717,98433433,n/a,9999988,15,n/a,n/a,7307.3315,n/a,n/a,1408.1016,1408,0.1016,11,0,0,9964.5133,8092.8459,42072.828,4,0,0,0.0818,0.0165,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0292,0.0086,264.711,11,0,0,0.0126,0.0042,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5389,0.0156,0.5233,0,0
13:59:49.007,12/05/2024-13:59:49-GMT,rd1,718,134217728,n/a,9999988,8,n/a,n/a,8980.7766,n/a,n/a,1024,1024,0,8,0,0,8980.7766,9260.4475,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0333,0.0098,264.711,8,0,0,0.0123,0.0047,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.7264,0.0547,0.6717,0,0
13:59:50.006,12/05/2024-13:59:50-GMT,rd1,719,134217728,n/a,9999988,6,n/a,n/a,11739.3073,n/a,n/a,768,768,0,6,0,0,11739.3073,6122.0546,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.042,0.0039,264.711,6,0,0,0.0132,0.0047,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.6412,0.0157,0.6254,0,0
13:59:51.006,12/05/2024-13:59:51-GMT,rd1,720,110538029,n/a,9999988,17,n/a,n/a,9390.5326,n/a,n/a,1792.0938,1792,0.0938,14,0,0,11402.7688,8998.7081,42072.828,3,0,0,0.097,0.0266,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0284,0.0057,264.711,14,0,0,0.0124,0.0096,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5547,0.0156,0.5391,0,0
13:59:52.006,12/05/2024-13:59:52-GMT,rd1,721,119319210,n/a,9999988,9,n/a,n/a,13984.4486,n/a,n/a,1024.125,1024,0.125,8,0,0,15732.4822,8629.7886,42072.828,1,0,0,0.179,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.04,0.0088,264.711,8,0,0,0.0119,0.0024,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.5393,0.0312,0.5081,0,0
13:59:53.006,12/05/2024-13:59:53-GMT,rd1,722,134217728,n/a,9999988,1,n/a,n/a,6186.945,n/a,n/a,128,128,0,1,0,0,6186.945,0,42072.828,0,0,0,0,0,131661.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.036,0,264.711,1,0,0,0.027,0,833.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n/a,0.4064,0.0313,0.3751,0,0
